key_i,key_j,raw_matches,ratio_matches,mutual_matches,ransac_inliers,inlier_ratio,mean_reproj_error,coverage_i,coverage_j,selected_matches,verified,reason
left:56,left:52,10001,51,15,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:56,right:52,10001,54,14,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:56,left:52,10000,49,11,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:56,right:52,10000,42,13,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:56,left:29,10001,139,85,39,0.4588235294117647,0.8304372073325809,0.013571012177955378,0.013079292402923935,0,False,inlier_count+coverage
left:56,right:29,10001,127,76,36,0.47368421052631576,1.2070371410289438,0.02103368942988653,0.01983419413223703,0,False,inlier_count+coverage
right:56,left:29,10000,134,73,32,0.4383561643835616,1.2907908219493578,0.09410382030640142,0.0856783163889448,0,False,inlier_count
right:56,right:29,10000,122,72,30,0.4166666666666667,0.7054469461325618,0.020915703056434372,0.020359691576734295,0,False,inlier_count+coverage
left:56,left:18,10001,23,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:56,right:18,10001,31,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:56,left:18,10000,29,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:56,right:18,10000,36,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:56,left:16,10001,25,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:56,right:16,10001,31,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:56,left:16,10000,24,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:56,right:16,10000,36,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:56,left:32,10001,33,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:56,right:32,10001,36,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:56,left:32,10000,29,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:56,right:32,10000,35,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:57,right:57,10001,7796,7748,7747,0.9998709344346928,0.07396129100330505,0.9748676683303024,0.9748162582726747,40,True,accepted
left:57,left:56,10001,2926,2647,1731,0.6539478655081225,1.2125345754567967,0.3688219078638414,0.35684318779086616,40,True,accepted
left:57,right:56,10001,2916,2615,1721,0.6581261950286806,1.2560038915920488,0.36183414993575985,0.35103405379510016,40,True,accepted
right:57,left:56,10000,2924,2637,1708,0.6477057262040197,1.2304270407628737,0.369767805505982,0.35812438019589793,40,True,accepted
right:57,right:56,10000,2946,2643,1735,0.6564510026485055,1.267424334299366,0.3700515066611494,0.3586607917149205,40,True,accepted
left:57,left:55,10001,408,277,185,0.6678700361010831,1.5931528313403502,0.23630956736462405,0.22370205877783383,40,True,accepted
left:57,right:55,10001,410,278,197,0.7086330935251799,1.9152213588890548,0.30426272101120205,0.2803029296699281,40,True,accepted
right:57,left:55,10000,373,264,183,0.6931818181818182,1.6665336196735907,0.22970917086952547,0.2171578096641114,40,True,accepted
right:57,right:55,10000,391,255,169,0.6627450980392157,1.7050397423587167,0.20936650647935695,0.19950344497987893,40,True,accepted
left:57,left:53,10001,107,40,20,0.5,1.481842550112526,0.15262723190218125,0.15332059206769494,0,False,inlier_count
left:57,right:53,10001,97,45,21,0.4666666666666667,1.7720774544010194,0.15973638949933952,0.1599626038180326,0,False,inlier_count
right:57,left:53,10000,99,42,19,0.4523809523809524,1.347433491679825,0.11549852050125434,0.1067070444662908,0,False,inlier_count
right:57,right:53,10000,91,43,15,0.3488372093023256,1.8031800938683937,0.23488594765254914,0.22414234778267486,0,False,inlier_count
left:57,left:29,10001,92,49,18,0.3673469387755102,1.1042952116954174,0.007532488677006951,0.0074001186331912085,0,False,inlier_count+coverage
left:57,right:29,10001,82,45,22,0.4888888888888889,0.9749645613984419,0.009056043934549748,0.008955504705695444,0,False,inlier_count+coverage
right:57,left:29,10000,89,51,20,0.39215686274509803,1.2049840600892623,0.06539287675111538,0.06018813840064638,0,False,inlier_count
right:57,right:29,10000,79,45,20,0.4444444444444444,1.4154541409530812,0.015934446007925325,0.015449238775110155,0,False,inlier_count+coverage
left:57,left:35,10001,22,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:57,right:35,10001,24,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:57,left:35,10000,34,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:57,right:35,10000,25,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:57,left:44,10001,29,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:57,right:44,10001,24,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:57,left:44,10000,26,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:57,right:44,10000,24,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,right:58,10000,8126,8081,8080,0.9998762529389927,0.061219268654045596,0.9639215869712286,0.9639311845833691,40,True,accepted
left:58,left:57,10000,1490,1097,923,0.8413855970829535,1.4285967746040686,0.43400853160541775,0.41808803285824747,40,True,accepted
left:58,right:57,10000,1484,1127,938,0.8322981366459627,1.33436565514389,0.42606114097866193,0.4116017806793002,40,True,accepted
right:58,left:57,10000,1440,1060,882,0.8320754716981132,1.3052908428042087,0.41638651771887236,0.40354061038603956,40,True,accepted
right:58,right:57,10000,1472,1104,924,0.8369565217391305,1.3488613104901825,0.4364567794277041,0.42097982026191894,40,True,accepted
left:58,left:56,10000,341,217,123,0.5668202764976958,1.525565839082166,0.23659615289019065,0.2241878768969332,40,True,accepted
left:58,right:56,10000,335,220,151,0.6863636363636364,1.8131030480372108,0.299080159684179,0.27849023650398597,40,True,accepted
right:58,left:56,10000,317,197,136,0.6903553299492385,1.6098716040320205,0.29658456099269953,0.2804649945729892,40,True,accepted
right:58,right:56,10000,330,213,148,0.6948356807511737,1.6075543682167845,0.310520244414552,0.2958863015639876,40,True,accepted
left:58,left:54,10000,574,454,276,0.6079295154185022,1.695859109169762,0.2897937188379621,0.2650636298656808,40,True,accepted
left:58,right:54,10000,577,439,254,0.5785876993166287,1.801807395908543,0.2306647837189059,0.2060535801563098,40,True,accepted
right:58,left:54,10000,600,465,302,0.6494623655913978,1.8499548469222018,0.27544810579969037,0.24732651551127446,40,True,accepted
right:58,right:54,10000,577,434,254,0.5852534562211982,2.0810189046850716,0.27069607305248056,0.24018196240566997,40,True,accepted
left:58,left:4,10000,22,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,right:4,10000,18,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,left:4,10000,21,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,right:4,10000,21,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,left:33,10000,28,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,right:33,10000,35,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,left:33,10000,28,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,right:33,10000,30,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,left:1,10000,21,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,right:1,10000,25,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,left:1,10000,22,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,right:1,10000,26,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,left:29,10000,46,22,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,right:29,10000,50,22,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,left:29,10000,55,27,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,right:29,10000,46,18,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,left:27,10000,29,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:58,right:27,10000,26,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,left:27,10000,21,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:58,right:27,10000,20,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:59,right:59,10000,8168,8129,8128,0.9998769836388239,0.061936247141126055,0.9125769753413635,0.9125598306520355,40,True,accepted
left:59,left:58,10000,2120,1828,1367,0.7478118161925602,1.3961698298740464,0.3238212336871094,0.3145951661106093,40,True,accepted
left:59,right:58,10000,2090,1828,1401,0.7664113785557987,1.4297235038752307,0.335934099258823,0.3274043518780784,40,True,accepted
right:59,left:58,10000,2121,1835,1329,0.7242506811989101,1.3358646858240797,0.3352848165354841,0.3271102412333617,40,True,accepted
right:59,right:58,10000,2091,1814,1381,0.7613009922822491,1.535609131577105,0.39563681032419934,0.38151285016975145,40,True,accepted
left:59,left:57,10000,176,94,56,0.5957446808510638,1.6967163933920646,0.2526524497072101,0.23032044260400883,40,True,accepted
left:59,right:57,10000,172,99,61,0.6161616161616161,1.713918805502484,0.20034649970854432,0.18905817929086824,40,True,accepted
right:59,left:57,10000,163,95,60,0.631578947368421,1.6515926216125936,0.20881674428072167,0.19648454418755504,40,True,accepted
right:59,right:57,10000,169,95,61,0.6421052631578947,1.5679016770628589,0.20052021253688043,0.18964425979869703,40,True,accepted
left:59,left:55,10000,242,160,87,0.54375,1.9060747879668567,0.20163785559781783,0.17701046179077232,40,True,accepted
left:59,right:55,10000,249,154,84,0.5454545454545454,1.858810328043665,0.25622727789277205,0.22717666439292,40,True,accepted
right:59,left:55,10000,236,151,83,0.5496688741721855,1.5955799671913018,0.15676209265020272,0.1378825264763457,40,True,accepted
right:59,right:55,10000,233,141,87,0.6170212765957447,2.201752235460079,0.249733194721547,0.22140276651832205,40,True,accepted
left:59,left:37,10000,16,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:59,right:37,10000,18,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:59,left:37,10000,20,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:59,right:37,10000,25,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:59,left:8,10000,21,0,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:59,right:8,10000,26,2,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:59,left:8,10000,22,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:59,right:8,10000,23,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:59,left:49,10000,38,11,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:59,right:49,10000,37,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:59,left:49,10000,34,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:59,right:49,10000,39,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:59,left:43,10000,22,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:59,right:43,10000,16,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:59,left:43,10000,22,1,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:59,right:43,10000,17,2,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:60,right:60,10000,8160,8121,8120,0.9998768624553627,0.0624896611265718,0.9269890403614051,0.926946937379677,40,True,accepted
left:60,left:59,10000,2483,2207,1591,0.720888083371092,1.9013363200647153,0.44740802638544275,0.44005233252028253,40,True,accepted
left:60,right:59,10000,2507,2230,1685,0.7556053811659192,1.4075774834406538,0.3007892365198263,0.2977708508096155,40,True,accepted
right:60,left:59,10000,2467,2206,1748,0.7923844061650045,1.753854970198655,0.437730840644973,0.43043066253506335,40,True,accepted
right:60,right:59,10000,2469,2230,1712,0.7677130044843049,1.457948353740771,0.33851162946892044,0.33419443952811867,40,True,accepted
left:60,left:58,10000,272,165,96,0.5818181818181818,1.235383494218939,0.11835346284151325,0.11497318788994464,40,True,accepted
left:60,right:58,10000,259,170,96,0.5647058823529412,1.2578441963653235,0.11182853503557051,0.10878206249705967,40,True,accepted
right:60,left:58,10000,263,177,94,0.5310734463276836,1.2308008099592052,0.12271304900607685,0.11903676729617324,40,True,accepted
right:60,right:58,10000,261,181,102,0.56353591160221,1.3096040752453286,0.11604839009760802,0.11242576209696303,40,True,accepted
left:60,left:56,10000,44,14,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:60,right:56,10000,45,18,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:60,left:56,10000,48,18,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:60,right:56,10000,50,16,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:60,left:32,10000,63,32,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:60,right:32,10000,71,28,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:60,left:32,10000,70,33,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:60,right:32,10000,80,40,18,0.45,1.1581079725810657,0.04824923296098265,0.04483950516696555,0,False,inlier_count
left:60,left:6,10000,18,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:60,right:6,10000,22,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:60,left:6,10000,13,1,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:60,right:6,10000,26,2,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:60,left:50,10000,138,87,62,0.7126436781609196,1.3945939702218224,0.1384807867029276,0.1290241173442893,40,True,accepted
left:60,right:50,10000,143,82,59,0.7195121951219512,1.3788805132935,0.08785449302857262,0.08060295705915307,40,True,accepted
right:60,left:50,10000,133,73,48,0.6575342465753424,1.215617427200804,0.12982309806807657,0.11875641822741871,40,True,accepted
right:60,right:50,10000,139,75,54,0.72,1.3970775196240461,0.09183643073152313,0.08463388698232403,40,True,accepted
left:60,left:12,10000,25,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:60,right:12,10000,22,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:60,left:12,10000,28,2,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:60,right:12,10000,20,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:61,right:61,10000,8125,8076,8076,1.0,0.06468886595426084,0.8971635973800666,0.8971640347118474,40,True,accepted
left:61,left:60,10000,2655,2377,1955,0.8224652923853597,1.1657206091053482,0.442456525808475,0.44100118363986324,40,True,accepted
left:61,right:60,10000,2682,2410,1964,0.8149377593360996,1.2622825416410792,0.46240831873675386,0.4599078682830027,40,True,accepted
right:61,left:60,10000,2666,2404,1974,0.8211314475873545,1.1221011791830733,0.44033242510670756,0.43853818108386017,40,True,accepted
right:61,right:60,10000,2658,2390,1937,0.8104602510460251,1.1983896788402633,0.4381144229385513,0.4365169182666221,40,True,accepted
left:61,left:59,10000,361,238,166,0.6974789915966386,1.5779949985582884,0.25833751724914367,0.2502353661042486,40,True,accepted
left:61,right:59,10000,353,244,155,0.6352459016393442,1.6245597758656711,0.21453519174042357,0.20969332278551758,40,True,accepted
right:61,left:59,10000,350,245,161,0.6571428571428571,1.726660281185865,0.2757803607958774,0.2678677821125217,40,True,accepted
right:61,right:59,10000,353,248,162,0.6532258064516129,1.6539102432226302,0.2167569260208861,0.21290265721326102,40,True,accepted
left:61,left:57,10000,26,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:61,right:57,10000,38,12,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:61,left:57,10000,32,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:61,right:57,10000,32,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:61,left:51,10000,557,406,328,0.8078817733990148,1.1237241831787945,0.34507542258606977,0.31771501261344653,40,True,accepted
left:61,right:51,10000,569,437,382,0.8741418764302059,1.3535417451423757,0.3025548123015022,0.2729225164211308,40,True,accepted
right:61,left:51,10000,562,415,361,0.8698795180722891,1.4021201085813066,0.3846873825264374,0.3525366574145273,40,True,accepted
right:61,right:51,10000,567,428,367,0.8574766355140186,1.3489754172175719,0.350657185267362,0.3196403160753154,40,True,accepted
left:61,left:50,10000,308,197,167,0.8477157360406091,1.3400918496173375,0.1761969967856559,0.16124217566286372,40,True,accepted
left:61,right:50,10000,333,222,188,0.8468468468468469,1.4093851747975792,0.18017283983030974,0.1636219060937376,40,True,accepted
right:61,left:50,10000,290,197,170,0.8629441624365483,1.3357358009250064,0.17264015031011481,0.15812259070389728,40,True,accepted
right:61,right:50,10000,313,213,175,0.8215962441314554,1.3310838105738017,0.20836240480344867,0.194634304302602,40,True,accepted
left:62,right:62,10001,8192,8143,8142,0.9998771951369274,0.06379442581412524,0.9063513313139835,0.9063047799530152,40,True,accepted
left:62,left:61,10001,2148,1883,1547,0.8215613382899628,0.8735555313019339,0.4131184188071813,0.4164889072505829,40,True,accepted
left:62,right:61,10001,2120,1887,1554,0.8235294117647058,0.8849383645107958,0.41771116799756086,0.42085641081982494,40,True,accepted
right:62,left:61,10000,2088,1876,1578,0.8411513859275054,0.8676088737442753,0.44843361860689473,0.4504675718100323,40,True,accepted
right:62,right:61,10000,2084,1865,1558,0.8353887399463807,0.8816502996952034,0.4694330299822665,0.4708143485618118,40,True,accepted
left:62,left:60,10001,356,234,154,0.6581196581196581,1.277944981401334,0.24533117859653097,0.2443533258085524,40,True,accepted
left:62,right:60,10001,342,231,150,0.6493506493506493,1.609673883090302,0.25288711459299357,0.25260018284417535,40,True,accepted
right:62,left:60,10000,327,239,167,0.698744769874477,1.3051989925393848,0.24569007809560597,0.24489394408416829,40,True,accepted
right:62,right:60,10000,337,224,154,0.6875,1.264450600055438,0.2503650157054907,0.24973934298353856,40,True,accepted
left:62,left:58,10001,49,11,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:62,right:58,10001,46,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:62,left:58,10000,40,11,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:62,right:58,10000,49,12,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:62,left:50,10001,567,425,378,0.8894117647058823,1.5614483746110106,0.21828103345267377,0.20129718832879562,40,True,accepted
left:62,right:50,10001,574,442,394,0.8914027149321267,1.5648352029451182,0.2116148067530352,0.19571702643267944,40,True,accepted
right:62,left:50,10000,568,430,385,0.8953488372093024,1.6530850244318218,0.20291515617684003,0.18792860200890324,40,True,accepted
right:62,right:50,10000,591,450,407,0.9044444444444445,1.571664962713102,0.20510442462643855,0.1899205235981006,40,True,accepted
left:62,left:49,10001,267,172,130,0.7558139534883721,1.2269634446519346,0.07088722399898345,0.0615872442826967,40,True,accepted
left:62,right:49,10001,286,187,130,0.6951871657754011,1.0812947637023609,0.060213067306944965,0.05241709567745317,40,True,accepted
right:62,left:49,10000,259,167,125,0.7485029940119761,1.2111875706430295,0.06778468113640082,0.058939516692393265,40,True,accepted
right:62,right:49,10000,271,179,133,0.7430167597765364,1.4455352923020313,0.1820591855230811,0.16363040296596876,40,True,accepted
left:62,left:51,10001,377,275,210,0.7636363636363637,1.4799890133562335,0.25906687695552905,0.2381538926715808,40,True,accepted
left:62,right:51,10001,395,284,231,0.8133802816901409,1.847342298653828,0.2546140456406632,0.2346024395237073,40,True,accepted
right:62,left:51,10000,388,290,217,0.7482758620689656,1.419998820237074,0.2624231970342791,0.24080211562699977,40,True,accepted
right:62,right:51,10000,394,291,239,0.8213058419243986,1.8074111106053299,0.23204252769046743,0.21525829071073926,40,True,accepted
left:62,left:46,10001,12,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:62,right:46,10001,19,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:62,left:46,10000,18,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:62,right:46,10000,26,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:62,left:52,10001,159,99,59,0.5959595959595959,1.4174331854032236,0.20652598018249949,0.1870505025879794,40,True,accepted
left:62,right:52,10001,158,95,47,0.49473684210526314,1.9759136694452069,0.256907448144812,0.2382205061783999,40,True,accepted
right:62,left:52,10000,163,97,55,0.5670103092783505,1.2752850254181207,0.19041858706442114,0.17288301670211842,40,True,accepted
right:62,right:52,10000,158,101,59,0.5841584158415841,1.2986502859150708,0.19352540458530937,0.17637789285940073,40,True,accepted
left:62,left:21,10001,18,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:62,right:21,10001,21,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:62,left:21,10000,16,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:62,right:21,10000,20,7,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:62,left:31,10001,43,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:62,right:31,10001,34,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:62,left:31,10000,42,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:62,right:31,10000,33,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:63,right:63,10001,8251,8206,8205,0.9998781379478431,0.06954838926153753,0.9236537390206507,0.9234215733787411,40,True,accepted
left:63,left:62,10001,2073,1860,1424,0.7655913978494624,1.0079882504959938,0.3667509033286033,0.3733846513896122,40,True,accepted
left:63,right:62,10001,2097,1863,1418,0.7611379495437467,1.0769723705186467,0.3674704720209293,0.37421497481282384,40,True,accepted
right:63,left:62,10000,2058,1838,1428,0.7769314472252449,1.0027572696642653,0.31686290326768646,0.3227635414638497,40,True,accepted
right:63,right:62,10000,2075,1840,1411,0.7668478260869566,1.1614343508238674,0.2557240946648411,0.2624213700147066,40,True,accepted
left:63,left:61,10001,244,166,105,0.6325301204819277,1.1031274777143354,0.21670389815589947,0.22140742200104588,40,True,accepted
left:63,right:61,10001,243,163,105,0.6441717791411042,0.9819360766027903,0.19391669994883096,0.19761116417387428,40,True,accepted
right:63,left:61,10000,250,159,104,0.6540880503144654,1.1086131918604185,0.19010161168573478,0.19395370176245108,40,True,accepted
right:63,right:61,10000,222,150,96,0.64,1.077061967186975,0.18506137932918004,0.18858922203755418,40,True,accepted
left:63,left:59,10001,49,10,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:63,right:59,10001,70,17,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:63,left:59,10000,54,11,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:63,right:59,10000,53,13,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:63,left:50,10001,471,355,263,0.7408450704225352,1.3860265055580638,0.15980410915454227,0.1528333319852944,40,True,accepted
left:63,right:50,10001,477,335,271,0.808955223880597,1.4550616426823704,0.1570213907768439,0.14924552796424456,40,True,accepted
right:63,left:50,10000,470,344,248,0.7209302325581395,1.6022615176335724,0.16625935336389522,0.15710101578325977,40,True,accepted
right:63,right:50,10000,486,345,277,0.8028985507246377,1.479895822590866,0.15742963452366432,0.1496981453741769,40,True,accepted
left:63,left:49,10001,565,428,342,0.7990654205607477,1.4312483344681035,0.21362513624138996,0.20014773535654512,40,True,accepted
left:63,right:49,10001,577,434,350,0.8064516129032258,1.639858849478009,0.1438359267321069,0.13312289099015476,40,True,accepted
right:63,left:49,10000,590,426,364,0.8544600938967136,1.4136287849432092,0.1102579633123994,0.10166379499130061,40,True,accepted
right:63,right:49,10000,580,418,341,0.8157894736842105,1.606589323253537,0.12834099477722427,0.11895323222197367,40,True,accepted
left:63,left:2,10001,14,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:63,right:2,10001,21,5,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:63,left:2,10000,14,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:63,right:2,10000,21,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:64,right:64,10001,8013,7964,7960,0.9994977398292315,0.07579544020284308,0.956650885053297,0.9564099884672027,40,True,accepted
left:64,left:63,10001,1046,956,665,0.6956066945606695,0.8099391574314241,0.2785944362541896,0.28116930032078147,40,True,accepted
left:64,right:63,10001,1040,960,676,0.7041666666666667,0.8551100920666016,0.443746872579791,0.44843777767474824,40,True,accepted
right:64,left:63,10000,1043,941,688,0.7311370882040382,0.970179132794822,0.4754795649001941,0.47645617408293134,40,True,accepted
right:64,right:63,10000,1042,943,654,0.6935312831389183,0.9697299352867697,0.304765720630922,0.31079951525018323,40,True,accepted
left:64,left:62,10001,171,130,80,0.6153846153846154,1.2857237512581272,0.043132759671755214,0.04364336288566593,40,True,accepted
left:64,right:62,10001,173,126,81,0.6428571428571429,1.2735583113442988,0.08796252398988096,0.0901219078498133,40,True,accepted
right:64,left:62,10000,171,124,80,0.6451612903225806,1.4297018865548359,0.043921217584626984,0.04478227308867373,40,True,accepted
right:64,right:62,10000,173,129,82,0.6356589147286822,1.1532796154317617,0.15459457074767047,0.1586421485347849,40,True,accepted
left:64,left:60,10001,35,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:64,right:60,10001,28,3,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:64,left:60,10000,35,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:64,right:60,10000,40,8,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:64,left:49,10001,371,300,179,0.5966666666666667,1.2932316665460495,0.2432132930173646,0.22156517497186112,40,True,accepted
left:64,right:49,10001,358,276,176,0.6376811594202898,1.339370614614625,0.2044508415831865,0.1916496822295486,40,True,accepted
right:64,left:49,10000,376,290,173,0.596551724137931,1.2593682066432585,0.26448355615907504,0.24080689395799837,40,True,accepted
right:64,right:49,10000,345,264,171,0.6477272727272727,1.6573890626697791,0.1891006282329027,0.1757325396431232,40,True,accepted
left:64,left:48,10001,199,155,62,0.4,1.7521180438392023,0.24005026491404713,0.21350238045028325,40,True,accepted
left:64,right:48,10001,190,142,68,0.4788732394366197,1.6259725313731683,0.3659493674350399,0.3230547031195076,40,True,accepted
right:64,left:48,10000,192,158,68,0.43037974683544306,2.1084696201182083,0.24441280556166436,0.20972208593437533,40,True,accepted
right:64,right:48,10000,183,145,65,0.4482758620689655,1.9930267814176195,0.25333563503065487,0.22549600169785605,40,True,accepted
left:64,left:50,10001,121,76,30,0.39473684210526316,1.6705825898504638,0.14717479782363782,0.13903360406149726,0,False,inlier_count
left:64,right:50,10001,120,83,30,0.3614457831325301,1.5044457205710287,0.14445914332858636,0.1372299575124903,0,False,inlier_count
right:64,left:50,10000,101,68,27,0.39705882352941174,1.4297547394889774,0.1445332346087942,0.1373832032052913,0,False,inlier_count
right:64,right:50,10000,113,70,28,0.4,1.6712270834205818,0.1334288785753502,0.12480211919494608,0,False,inlier_count
left:64,left:8,10001,30,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:64,right:8,10001,23,9,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:64,left:8,10000,26,10,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:64,right:8,10000,26,10,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:64,left:0,10001,21,6,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
left:64,right:0,10001,15,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
right:64,left:0,10000,20,4,0,0.0,,0.0,0.0,0,False,insufficient_mutual_matches
